"Private capital flows (% of GDP)"
"Dimension: Trade and financial flows"
"Definition: Net foreign direct investment and portfolio investment, expressed as a percentage of GDP."
"Source: HDRO calculations based on data from World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed on 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2010-2019",""
"45"," Qatar","..","","..","","..","","..","","..","","16.8","","-0.7","","13.7","","12.4","","12.1","","0.7","","-5.1","","5.8","","2.8","","2.8","a"
"49"," Romania","..","","-1.2","","-3.1","","-7.2","","-2.5","","-2.6","","-4.6","","-5.8","","-3.7","","..","","-3.2","","-4.2","","-3.8","","-3.5","","-3.5","a"
"52"," Russian Federation","..","","0.2","","5.0","","1.8","","0.7","","1.3","","-0.9","","1.2","","3.6","","3.1","","-1.0","","0.0","","1.8","","-1.3","","-1.3","a"
"160"," Rwanda","..","","..","","..","","..","","-4.2","","-3.0","","-3.4","","-3.3","","-3.8","","-2.7","","-2.6","","-1.9","","-2.8","","..","","-2.8","a"
"74"," Saint Kitts and Nevis","..","","-7.4","","-23.3","","-13.5","","-13.0","","-11.5","","-12.8","","..","","-12.2","","-7.6","","-8.2","","-0.1","","-7.4","","..","","-7.4","a"
"86"," Saint Lucia","-7.8","","-4.3","","-8.8","","-9.0","","-10.2","","-7.3","","-8.0","","-10.7","","-2.0","","-7.3","","-5.7","","-5.2","","1.9","","..","","1.9","a"
"97"," Saint Vincent and the Grenadines","..","","..","","-9.9","","-5.8","","-14.2","","-12.2","","-17.4","","-19.6","","-17.2","","-15.2","","-10.2","","-14.1","","-9.8","","..","","-9.8","a"
"111"," Samoa","..","","..","","..","","-0.2","","0.5","","-1.1","","..","","..","","-1.8","","-2.5","","1.5","","-0.1","","-3.3","","..","","-3.3","a"
"135"," Sao Tome and Principe","..","","..","","..","","..","","..","","..","","..","","-4.4","","-4.5","","-5.9","","-6.2","","-8.9","","-5.0","","..","","-5.0","a"
"40"," Saudi Arabia","1.3","","-1.5","","5.9","","-3.9","","-1.9","","0.5","","-0.6","","0.4","","3.2","","1.2","","-1.5","","0.5","","2.9","","-0.5","","-0.5","a"
"168"," Senegal","-0.9","","-0.6","","-1.4","","-0.4","","-2.1","","-6.6","","-2.8","","-1.3","","-3.5","","-3.2","","1.5","","-6.5","","-9.3","","..","","-9.3","a"
"64"," Serbia","..","","..","","..","","..","","-3.8","","-13.9","","-7.2","","-8.8","","-4.5","","-4.3","","-2.7","","-4.1","","-5.3","","-8.2","","-8.2","a"
