id,weight,survey_start_time,survey_finish_time,duration(minutes),DeviceType2,order,health_rating,life_quality_rating,physical_health_rating,mental_health_rating,bed_time_hour_weekday,bed_time_15mins_weekday,am/pm_bed_time,wake_up_hour_weekday,wake_up_15_mins_weekday,am/pm_wake_up_weekday,min_in_bed_weekday,bed_time_hour_weekends,bed_time_15min_weekends,am/pm_bed_time_weekend,wake_up_hour_weekends,wake_up_15min_weekends,am/pm_wake_up_weekend,min_in_bed_weekend,hours_sleep_weekday,mins_sleep_weekday,hours_sleep_weekend,mins_sleep_weekend,mins_sleep_weekday,mins_sleep_weekend,Q7_Hours,Q7_Minutes,Q8_a,Q8_b,Q8_c,Q8_d,Q9_a,Q9_b,Q9_c,Q10_a,Q11,Q11A_a,Q11A_b,Q11A_c,Q11A_d,Q11A_e,Q12_a,Q12_b,Q13_a,Q13_a_3,Q13_b,Q14order,Q14_a,Q14_b,Q14_c,Q14_d,Q14_e,Q14a,Q15_a,Q15_b,Q15_c,Q15_d,Q15_e,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23_a,Q23_b,Q23_c,Q24_a,Q24_b,Q24_c,Q24_d,Q24_e,Q24_f,Q25_a,Q25_b,Q25_c,Q25_A2,Q26,Q27,Q28_a,Q28_b,Q28_c,Q28_d,Q28_e,Q28_f,Q28_g,Q28_h,Q28_i,Q28_j,Q28_k,Q29,Q30_a,Q30_b,Q30_c,Q31
972,1.0914,11-Dec-2014 01:35:57,11-Dec-2014 01:51:18,15,9,"b,a",4,5,5,4,11,1,2,5,3,1,390.0,12,3,2,9,3,1,1260.0,4,1,6,3,240.0,390.0,10,1,4,2,3,1,2,3,3,3,5.0,1.0,2.0,3.0,3.0,3.0,4,4,3,2,3,"a,b,d,e,c",3,2,2,3,4,2,4,1,2,2,3,3,2,2,2,1,2,2,,,,1,1,1,1,1,1,2,2,1,6.0,2.0,,,,,,,,,,,,,,2,2,1,3
973,1.8641,11-Dec-2014 01:47:43,11-Dec-2014 01:53:48,6,1,"b,a",3,2,3,1,11,1,2,6,1,1,420.0,1,3,1,6,1,1,270.0,6,1,4,1,360.0,240.0,7,1,5,5,2,1,5,1,2,5,,,,,,,1,1,1,1,1,"a,b,d,e,c",4,4,4,2,1,1,2,1,2,1,1,3,3,2,2,2,4,2,,,,3,3,4,4,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,2,1
974,0.8468,11-Dec-2014 02:13:05,11-Dec-2014 02:33:30,20,9,"b,a",2,1,2,1,10,1,2,7,1,1,540.0,10,3,2,8,1,1,570.0,8,1,8,1,480.0,480.0,8,1,4,5,1,1,4,2,2,5,,,,,,,1,1,2,1,1,"a,b,e,d,c",5,5,5,1,2,2,1,1,2,2,1,1,2,2,2,2,3,2,,,,3,3,4,4,4,3,2,2,1,2.0,2.0,,,,,,,,,,,,,,1,1,1,1
975,0.9971,11-Dec-2014 02:28:52,11-Dec-2014 02:47:13,18,3,"b,a",4,3,3,3,10,1,2,6,3,1,510.0,11,1,2,7,3,1,510.0,8,1,8,3,480.0,510.0,6,2,3,3,4,2,3,2,2,4,1.0,3.0,4.0,2.0,2.0,2.0,1,1,3,2,2,"a,b,e,d,c",5,5,3,2,5,3,1,2,2,2,3,3,3,3,3,2,4,2,,,,3,2,4,3,1,2,3,1,2,,,,,,,,,,,,,,,,2,2,3,3
976,1.2228,11-Dec-2014 02:29:51,12-Dec-2014 20:00:59,2491,3,"a,b",2,2,2,2,-1,3,2,5,3,1,,10,1,2,6,1,1,480.0,8,1,8,1,480.0,480.0,7,1,5,4,2,1,3,2,2,4,4.0,2.0,2.0,2.0,2.0,2.0,2,1,3,2,3,"a,b,e,c,d",3,3,4,2,3,2,1,2,2,2,1,3,2,2,5,3,4,2,,,,3,3,3,3,3,3,2,2,1,2.0,2.0,,,,,,,,,,,,,,1,1,1,2
979,0.6687,11-Dec-2014 04:48:31,11-Dec-2014 04:58:25,9,7,"b,a",2,2,2,2,11,3,2,8,1,1,510.0,11,3,2,8,1,1,510.0,8,2,8,2,495.0,495.0,7,3,5,5,1,1,5,1,1,5,,,,,,,1,1,1,1,2,"a,b,d,c,e",5,5,5,2,2,1,1,1,1,2,1,3,4,2,5,4,4,2,,,,3,3,3,3,4,3,3,2,2,4.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1,1,1,2
980,0.9341,11-Dec-2014 05:06:56,11-Dec-2014 05:15:07,8,4,"a,b",2,2,3,2,10,3,2,6,1,1,450.0,10,3,2,6,1,1,450.0,6,1,6,1,360.0,360.0,6,1,2,2,4,1,1,3,4,2,1.0,2.0,3.0,2.0,3.0,3.0,2,1,3,2,3,"a,b,c,e,d",3,3,4,2,2,1,1,1,1,3,2,3,3,1,5,3,4,2,,,,2,3,4,4,2,2,2,2,1,3.0,2.0,,,,,,,,,,,,,,1,1,2,1
981,1.1695,11-Dec-2014 06:05:30,11-Dec-2014 06:15:48,10,7,"a,b",2,2,2,1,11,3,2,7,3,1,480.0,1,1,1,8,1,1,420.0,4,1,5,1,240.0,300.0,4,1,1,2,4,4,3,4,4,2,5.0,3.0,3.0,3.0,3.0,3.0,4,4,3,2,2,"a,b,c,e,d",3,3,3,3,3,3,1,1,1,1,1,2,2,1,3,2,3,2,,,,3,3,3,3,3,2,2,2,2,4.0,2.0,,,,,,,,,,,,,,2,2,2,1
982,0.8816,11-Dec-2014 06:37:06,11-Dec-2014 06:49:13,12,1,"a,b",4,3,4,1,3,1,1,8,1,1,300.0,3,1,1,9,1,1,360.0,3,1,4,1,180.0,240.0,4,1,1,1,5,5,1,5,5,1,5.0,1.0,1.0,1.0,1.0,1.0,3,-1,4,3,3,"a,b,c,d,e",3,3,1,1,1,4,1,4,1,1,1,3,2,3,1,1,2,2,,,,1,1,1,1,1,1,5,3,4,11.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,4,4,3
983,0.6574,11-Dec-2014 07:04:15,11-Dec-2014 07:17:31,13,3,"a,b",2,3,2,1,10,3,2,6,2,1,465.0,11,3,2,7,1,1,450.0,7,1,8,1,420.0,480.0,6,1,2,3,1,1,4,1,1,4,1.0,3.0,4.0,3.0,3.0,3.0,1,1,3,2,5,"a,b,d,c,e",4,4,4,2,2,1,1,1,2,1,1,2,3,1,5,3,4,2,,,,3,3,2,4,3,4,1,1,1,,,,,,,,,,,,,,,,2,2,1,1
984,0.5504,11-Dec-2014 08:17:22,11-Dec-2014 09:01:05,43,9,"a,b",3,5,3,4,8,4,2,4,1,1,435.0,9,3,2,5,1,1,450.0,6,1,7,2,360.0,435.0,7,1,3,2,5,1,3,3,4,3,5.0,3.0,3.0,2.0,3.0,4.0,4,4,3,2,2,"a,b,e,c,d",2,3,5,4,1,4,2,3,1,2,1,3,3,1,1,2,3,1,1.0,2.0,2.0,3,3,2,2,3,3,3,3,2,10.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3,5,4,3
985,1.0091,11-Dec-2014 11:43:44,11-Dec-2014 12:03:59,20,9,"b,a",4,4,3,3,10,1,2,7,1,1,540.0,11,1,2,7,1,1,480.0,7,1,7,1,420.0,420.0,7,1,4,4,1,2,4,2,2,4,,,,,,,1,1,2,1,2,"a,b,d,e,c",4,4,4,1,1,2,2,2,2,2,1,2,2,2,2,3,4,2,,,,3,3,2,3,3,3,1,1,1,,,,,,,,,,,,,,,,3,3,3,2
986,0.6585,11-Dec-2014 12:29:16,11-Dec-2014 12:35:14,5,9,"b,a",3,3,3,3,9,1,2,5,1,1,480.0,9,1,2,5,1,1,480.0,9,1,5,1,540.0,300.0,2,1,3,3,3,3,3,3,3,3,1.0,3.0,3.0,3.0,3.0,3.0,1,1,3,2,3,"a,b,c,d,e",1,1,1,1,1,3,3,3,3,3,3,5,5,5,5,4,4,2,,,,4,4,4,4,4,4,3,3,3,6.0,-1.0,,,,,,,,,,,,,,3,3,3,1
987,0.414,11-Dec-2014 14:20:58,11-Dec-2014 14:35:54,14,9,"a,b",1,1,2,2,11,-1,2,6,3,1,450.0,11,1,2,8,1,1,540.0,8,1,8,1,480.0,480.0,6,1,5,5,1,1,4,2,1,5,,,,,,,2,2,2,1,3,"a,b,e,c,d",4,4,4,1,2,2,1,1,1,1,1,2,3,2,3,3,3,2,,,,3,3,3,3,3,3,2,2,2,3.0,2.0,,,,,,,,,,,,,,1,1,1,2
988,0.4134,11-Dec-2014 14:56:25,11-Dec-2014 16:02:55,66,9,"a,b",3,3,3,2,9,2,2,4,3,1,435.0,10,1,2,5,3,1,450.0,7,1,7,1,420.0,420.0,7,1,2,2,5,3,3,4,5,2,1.0,4.0,4.0,4.0,4.0,4.0,1,1,3,2,3,"a,b,d,e,c",4,4,4,2,3,2,2,1,1,3,2,3,2,2,2,2,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,2,1,2
989,0.6037,11-Dec-2014 15:12:54,11-Dec-2014 15:19:09,6,9,"a,b",3,2,3,3,9,1,2,5,1,1,480.0,9,1,2,5,1,1,480.0,7,1,7,1,420.0,420.0,7,1,4,3,3,1,3,2,4,4,1.0,3.0,3.0,3.0,3.0,3.0,1,1,3,2,3,"a,b,c,d,e",3,3,4,2,1,3,2,3,1,2,1,3,4,2,3,1,4,2,,,,3,2,2,3,2,2,3,2,2,7.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,1,2
990,0.7968,11-Dec-2014 15:39:58,11-Dec-2014 16:01:01,21,9,"a,b",2,3,3,3,11,3,2,12,4,1,75.0,11,4,2,7,4,1,480.0,8,2,8,1,495.0,480.0,6,1,4,4,1,1,5,1,1,5,,,,,,,1,1,1,1,1,"a,b,c,e,d",4,4,4,1,1,2,1,1,1,2,2,5,5,3,4,1,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,1,1
991,0.7692,11-Dec-2014 16:03:18,11-Dec-2014 16:10:57,7,6,"a,b",3,3,3,3,10,1,2,5,3,1,450.0,10,1,2,6,1,1,480.0,7,1,7,1,420.0,420.0,6,1,4,4,1,1,4,1,3,4,5.0,3.0,3.0,3.0,3.0,3.0,3,1,2,1,2,"a,b,e,c,d",4,4,4,1,3,1,3,2,2,2,1,3,2,2,5,3,4,2,,,,2,2,2,2,2,2,2,2,1,5.0,2.0,,,,,,,,,,,,,,1,1,1,2
992,0.8893,11-Dec-2014 16:33:58,11-Dec-2014 16:52:49,18,9,"a,b",3,3,3,2,11,2,2,7,1,1,465.0,11,2,2,7,1,1,465.0,7,1,7,1,420.0,420.0,8,1,3,3,1,1,3,2,2,4,1.0,3.0,3.0,3.0,3.0,3.0,1,1,2,1,3,"a,b,e,c,d",4,4,5,1,2,1,1,1,1,2,1,2,2,1,5,1,4,2,,,,3,3,3,2,3,3,2,2,2,2.0,2.0,,,,,,,,,,,,,,2,1,1,1
994,0.9506,11-Dec-2014 17:19:30,11-Dec-2014 17:34:13,14,9,"a,b",2,2,2,2,10,1,2,7,1,1,540.0,12,1,1,8,1,1,480.0,8,3,8,1,510.0,480.0,9,1,3,2,4,2,3,4,3,4,1.0,2.0,4.0,4.0,3.0,4.0,2,1,2,1,3,"a,b,c,d,e",4,4,5,1,1,2,2,2,1,3,2,4,2,1,5,1,4,2,,,,4,4,4,4,4,4,1,1,1,,,,,,,,,,,,,,,,1,1,1,1
995,0.5107,11-Dec-2014 17:34:00,11-Dec-2014 17:42:31,8,4,"a,b",2,3,2,3,1,1,1,8,3,1,450.0,1,1,1,8,3,1,450.0,6,3,6,3,390.0,390.0,8,1,2,2,4,4,2,4,4,3,5.0,2.0,2.0,2.0,2.0,3.0,1,1,4,3,3,"a,b,c,e,d",2,2,4,4,3,5,1,1,4,1,1,2,3,2,3,2,1,1,1.0,2.0,2.0,2,2,2,3,3,3,1,1,1,,,,,,,,,,,,,,,,3,2,2,2
996,0.7195,11-Dec-2014 17:50:34,11-Dec-2014 18:02:56,12,1,"b,a",3,3,3,2,12,3,1,7,3,1,420.0,12,3,1,7,3,1,420.0,7,1,7,1,420.0,420.0,7,1,4,3,1,1,4,2,2,4,5.0,2.0,3.0,2.0,2.0,2.0,4,4,2,1,2,"a,b,d,c,e",4,4,4,2,2,3,1,2,3,3,1,4,4,2,3,1,4,1,1.0,2.0,2.0,2,2,2,2,2,2,2,2,2,4.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2
1000,0.8205,11-Dec-2014 18:08:15,11-Dec-2014 18:16:57,8,9,"a,b",3,2,3,2,9,3,2,5,1,1,450.0,10,1,2,6,1,1,480.0,7,3,8,1,450.0,480.0,5,1,4,4,3,1,4,2,3,4,5.0,3.0,3.0,3.0,3.0,3.0,1,1,3,2,3,"a,b,e,d,c",4,4,4,2,3,3,2,2,2,3,2,2,2,2,2,1,2,1,1.0,2.0,2.0,3,2,3,3,2,3,2,2,1,5.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2
1001,1.7471,11-Dec-2014 18:15:36,11-Dec-2014 18:23:18,7,9,"a,b",2,3,3,3,10,3,2,6,1,1,450.0,11,1,2,9,3,1,630.0,7,3,9,1,450.0,540.0,8,1,3,3,2,2,3,4,4,3,2.0,2.0,3.0,3.0,3.0,3.0,2,3,3,2,3,"a,b,e,c,d",3,4,3,3,3,2,4,2,2,3,2,2,3,3,3,2,3,2,,,,3,3,3,3,3,3,2,2,2,5.0,2.0,,,,,,,,,,,,,,2,2,2,1
1002,0.5846,11-Dec-2014 18:26:33,11-Dec-2014 18:37:01,10,1,"a,b",2,2,2,2,10,1,2,6,1,1,480.0,10,1,2,6,1,1,480.0,7,1,7,1,420.0,420.0,7,1,5,5,3,1,5,1,2,5,1.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,"a,b,d,e,c",5,5,5,1,1,2,1,1,1,1,1,1,1,1,3,4,4,2,,,,3,2,2,3,3,3,1,1,1,,,,,,,,,,,,,,,,3,2,2,3
1003,0.5203,11-Dec-2014 18:29:12,11-Dec-2014 18:37:39,8,9,"b,a",3,2,3,1,11,1,2,7,3,1,510.0,11,1,2,7,3,1,510.0,8,1,8,1,480.0,480.0,8,1,5,5,1,1,5,1,1,5,,,,,,,1,1,1,1,1,"a,b,e,c,d",4,5,5,1,1,1,1,1,1,3,1,2,2,2,3,3,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,1,1
1005,1.0914,11-Dec-2014 18:51:51,11-Dec-2014 19:08:04,16,9,"a,b",3,2,2,1,10,1,2,7,1,1,540.0,10,1,2,8,1,1,600.0,8,1,9,1,480.0,540.0,8,1,1,2,1,2,4,2,1,4,1.0,4.0,4.0,4.0,4.0,4.0,2,1,2,1,2,"a,b,e,c,d",4,4,5,1,2,1,1,1,1,1,1,2,2,2,3,3,4,2,,,,3,3,3,3,3,3,3,3,2,8.0,2.0,,,,,,,,,,,,,,1,1,1,2
1006,1.2061,11-Dec-2014 18:52:08,11-Dec-2014 19:12:52,20,9,"b,a",3,3,2,2,10,3,2,5,4,1,435.0,11,1,2,7,1,1,480.0,5,1,6,1,300.0,360.0,6,1,3,3,4,1,2,4,4,2,5.0,3.0,3.0,3.0,3.0,3.0,1,1,3,2,2,"a,b,c,e,d",3,3,4,3,3,2,3,3,1,3,1,3,4,1,3,2,4,2,,,,4,4,4,4,4,4,2,2,2,2.0,2.0,,,,,,,,,,,,,,5,5,5,1
1008,1.1237,11-Dec-2014 19:18:33,11-Dec-2014 19:27:15,8,9,"a,b",3,1,3,1,10,3,2,5,1,1,390.0,10,3,2,5,3,1,420.0,7,3,8,1,450.0,480.0,8,1,5,4,2,2,5,2,4,4,5.0,3.0,3.0,3.0,3.0,3.0,2,2,2,1,2,"a,b,e,d,c",4,4,4,3,2,3,1,1,1,2,1,2,1,2,1,2,4,2,,,,2,3,3,2,4,3,5,5,3,10.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2,3,2,2
1009,1.6647,11-Dec-2014 19:24:03,11-Dec-2014 19:31:10,7,6,"b,a",3,3,4,2,1,1,1,9,1,1,480.0,1,1,1,9,1,1,480.0,7,1,7,1,420.0,420.0,9,1,1,3,2,2,2,3,2,3,1.0,3.0,2.0,3.0,2.0,1.0,1,1,3,2,3,"a,b,c,e,d",3,3,2,2,3,2,2,3,1,2,3,2,3,2,2,2,4,2,,,,1,2,2,3,2,1,2,2,1,3.0,2.0,,,,,,,,,,,,,,1,1,1,1
1010,1.4036,11-Dec-2014 19:28:50,11-Dec-2014 19:38:44,9,9,"a,b",3,3,3,3,11,1,2,7,1,1,480.0,11,1,2,7,1,1,480.0,8,1,8,1,480.0,480.0,8,1,4,4,1,1,5,2,2,4,,,,,,,1,1,3,2,3,"a,b,d,e,c",4,4,5,3,3,3,1,1,1,3,1,2,3,1,2,4,4,2,,,,2,2,2,2,3,2,4,3,3,8.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,2,3,1,2
1011,1.0166,11-Dec-2014 19:30:24,11-Dec-2014 19:38:36,8,4,"b,a",3,2,3,3,11,4,2,7,2,1,450.0,12,1,2,9,3,1,1290.0,7,2,9,1,435.0,540.0,8,1,3,3,2,1,4,1,1,4,5.0,3.0,3.0,3.0,3.0,3.0,1,2,2,1,2,"a,b,d,e,c",3,3,3,1,1,1,1,1,1,2,1,3,2,3,4,1,3,1,1.0,1.0,2.0,1,2,1,3,2,1,1,1,1,,,,,,,,,,,,,,,,4,3,2,2
1012,1.1109,11-Dec-2014 19:38:51,11-Dec-2014 21:46:19,127,9,"a,b",2,2,2,2,10,3,2,7,1,1,510.0,11,1,2,7,1,1,480.0,7,1,7,1,420.0,420.0,8,1,2,2,3,3,3,4,4,3,5.0,2.0,3.0,2.0,2.0,3.0,2,1,2,1,3,"a,b,e,c,d",3,3,2,3,3,3,2,4,2,3,1,3,2,2,3,2,3,1,2.0,1.0,2.0,2,2,2,2,3,2,3,2,2,4.0,2.0,,,,,,,,,,,,,,2,2,2,3
1013,0.9583,11-Dec-2014 19:42:19,11-Dec-2014 19:51:58,9,9,"b,a",3,3,3,3,11,1,1,3,1,2,240.0,10,1,2,6,3,1,510.0,4,1,8,1,240.0,480.0,8,1,4,4,2,1,4,1,2,5,,,,,,,1,1,2,1,3,"a,b,d,e,c",3,3,3,2,2,2,2,2,1,2,2,3,3,2,1,3,3,2,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,1,1,1,2
1014,0.9628,11-Dec-2014 19:51:03,11-Dec-2014 20:03:09,12,3,"a,b",3,3,3,3,11,1,2,6,4,1,465.0,11,1,2,9,1,1,600.0,7,1,8,1,420.0,480.0,7,1,3,2,4,1,4,3,2,3,1.0,3.0,3.0,3.0,3.0,2.0,2,4,3,2,3,"a,b,e,c,d",3,3,4,1,2,3,4,4,3,5,4,2,2,1,3,1,3,2,,,,3,2,2,3,1,3,3,3,3,7.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3,3,2,3
1015,0.6575,11-Dec-2014 19:59:14,11-Dec-2014 20:07:20,8,9,"a,b",2,2,2,2,10,3,2,7,1,1,510.0,11,1,2,7,1,1,480.0,7,1,7,1,420.0,420.0,7,1,3,3,4,2,4,3,4,3,5.0,3.0,3.0,3.0,3.0,3.0,2,2,2,1,2,"a,b,c,d,e",4,4,4,2,4,2,1,2,1,4,2,3,3,2,4,2,3,2,,,,2,2,3,3,3,3,2,1,1,,,,,,,,,,,,,,,,3,2,2,2
1016,1.5248,11-Dec-2014 20:12:26,11-Dec-2014 21:04:30,52,9,"b,a",2,1,2,3,10,1,2,6,2,1,495.0,11,1,2,7,4,1,525.0,7,1,7,1,420.0,420.0,9,1,1,2,5,3,4,4,4,2,1.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,3,"a,b,e,c,d",4,4,4,2,4,3,1,1,1,3,1,2,2,3,2,2,4,2,,,,2,2,2,2,2,2,4,3,2,8.0,1.0,3.0,-1.0,1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,1.0,-1.0,1.0,2,1,1,1
1017,1.3107,11-Dec-2014 20:52:42,11-Dec-2014 21:31:00,38,2,"a,b",4,4,3,3,3,1,2,10,1,2,420.0,2,1,1,10,1,1,480.0,4,1,10,1,240.0,600.0,6,1,3,3,2,5,2,4,1,2,4.0,2.0,1.0,1.0,2.0,3.0,1,1,4,3,4,"a,b,c,d,e",3,2,4,4,5,1,1,3,3,4,1,4,1,1,1,2,4,2,,,,3,2,2,2,3,1,2,2,2,2.0,2.0,,,,,,,,,,,,,,1,1,1,1
1018,0.3631,11-Dec-2014 21:10:28,11-Dec-2014 21:24:00,13,9,"b,a",2,2,2,1,11,1,2,4,3,1,330.0,12,3,1,7,3,1,420.0,6,1,7,1,360.0,420.0,7,1,2,2,4,1,2,3,3,3,2.0,3.0,3.0,3.0,3.0,3.0,3,1,3,2,4,"a,b,d,c,e",4,3,4,2,2,2,3,2,3,3,3,2,3,2,3,2,2,2,,,,3,3,3,2,3,3,3,2,2,7.0,2.0,,,,,,,,,,,,,,1,1,1,1
1019,1.5575,11-Dec-2014 21:37:13,11-Dec-2014 21:46:52,9,9,"b,a",3,3,1,4,8,1,2,3,4,1,465.0,10,1,2,4,1,1,360.0,6,1,6,1,360.0,360.0,6,1,1,1,3,5,1,5,5,1,5.0,1.0,1.0,1.0,1.0,1.0,4,4,5,3,4,"a,b,e,d,c",1,2,1,4,5,4,2,3,2,4,5,3,2,1,3,3,1,1,1.0,1.0,1.0,4,4,4,4,4,4,3,3,3,8.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3,3,3,3
1020,0.9047,11-Dec-2014 22:16:13,11-Dec-2014 22:44:06,27,9,"b,a",5,5,4,3,10,1,2,5,3,1,450.0,10,1,2,7,1,1,540.0,5,1,6,1,300.0,360.0,6,1,2,3,4,3,4,3,3,3,3.0,3.0,2.0,2.0,3.0,2.0,4,1,3,2,3,"a,b,d,e,c",3,3,2,4,4,4,2,3,2,4,5,3,3,3,2,1,4,2,,,,2,3,3,3,3,2,4,3,3,7.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3,4,5,2
1021,1.1355,11-Dec-2014 22:18:11,11-Dec-2014 22:52:00,33,9,"a,b",5,4,5,3,12,2,1,6,2,1,360.0,1,3,1,9,2,1,465.0,5,2,4,4,315.0,285.0,6,1,2,2,3,1,3,3,4,3,5.0,2.0,2.0,3.0,3.0,3.0,1,1,2,1,2,"a,b,d,e,c",2,3,3,1,3,5,1,1,1,1,3,3,3,2,3,2,-1,1,1.0,-1.0,-1.0,2,1,2,2,2,1,5,4,3,11.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4,3,3,3
1022,1.698,11-Dec-2014 22:30:15,11-Dec-2014 22:48:58,18,3,"b,a",3,3,3,3,10,1,2,7,1,1,540.0,10,1,2,8,1,1,600.0,8,1,8,1,480.0,480.0,6,1,3,3,3,3,4,4,4,3,1.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,"a,b,e,d,c",4,4,1,1,4,-1,1,1,3,3,2,-1,-1,-1,-1,-1,-1,2,,,,4,4,4,4,4,4,-1,-1,-1,-1.0,-1.0,,,,,,,,,,,,,,-1,-1,-1,-1
1023,0.3916,11-Dec-2014 22:31:06,11-Dec-2014 22:46:24,15,9,"a,b",3,3,4,2,10,1,2,7,2,1,555.0,9,3,2,7,1,1,570.0,8,1,8,3,480.0,510.0,9,1,4,5,2,1,4,2,2,4,,,,,,,1,1,1,1,1,"a,b,c,e,d",4,4,5,1,1,2,2,1,2,2,1,2,4,2,5,3,4,2,,,,3,3,2,2,2,2,3,2,2,4.0,2.0,,,,,,,,,,,,,,2,3,1,1
1024,1.2721,11-Dec-2014 23:15:26,11-Dec-2014 23:27:29,12,9,"b,a",2,2,2,2,11,1,2,6,1,1,420.0,11,2,2,6,3,1,435.0,5,4,6,2,345.0,375.0,6,3,2,3,2,3,3,2,2,4,1.0,2.0,2.0,2.0,2.0,3.0,2,1,3,2,2,"a,b,e,d,c",4,4,4,2,2,2,3,2,2,3,2,3,2,1,2,3,3,2,,,,3,3,3,3,3,3,2,2,1,4.0,2.0,,,,,,,,,,,,,,2,2,3,2
1025,0.7854,11-Dec-2014 23:24:39,12-Dec-2014 00:31:21,66,9,"a,b",2,2,2,2,10,1,2,6,1,1,480.0,10,1,2,6,1,1,480.0,5,1,6,1,300.0,360.0,6,1,4,4,1,2,4,3,2,4,3.0,4.0,3.0,3.0,4.0,4.0,1,1,1,1,2,"a,b,d,e,c",5,5,4,5,2,2,1,1,1,1,2,2,1,2,2,2,2,2,,,,2,2,3,3,2,3,3,2,1,1.0,2.0,,,,,,,,,,,,,,2,1,1,2
1026,0.8539,11-Dec-2014 23:44:45,12-Dec-2014 04:45:18,300,9,"b,a",1,1,2,1,11,3,2,6,4,1,435.0,11,3,2,6,4,1,435.0,6,3,6,3,390.0,390.0,7,3,4,4,1,2,4,4,3,4,5.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,"a,b,d,c,e",4,3,4,3,2,2,2,2,4,2,1,2,2,2,2,4,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,2,1,1,1
1027,1.0142,12-Dec-2014 00:24:05,12-Dec-2014 00:47:29,23,9,"b,a",2,3,2,3,10,1,2,6,1,1,480.0,10,1,2,6,1,1,480.0,7,1,7,1,420.0,420.0,6,1,3,3,2,1,4,2,2,3,1.0,2.0,3.0,3.0,3.0,3.0,1,1,2,1,2,"a,b,d,c,e",4,4,5,2,3,1,1,1,1,1,1,2,2,1,4,3,3,2,,,,3,2,2,3,2,3,1,1,1,,,,,,,,,,,,,,,,2,2,1,2
1028,1.1575,12-Dec-2014 00:40:23,12-Dec-2014 00:49:49,9,9,"b,a",2,2,2,2,10,1,2,6,1,1,480.0,12,1,2,8,1,1,1200.0,6,1,7,1,360.0,420.0,7,1,4,4,1,1,4,2,2,4,,,,,,,1,1,2,1,2,"a,b,c,e,d",4,4,4,2,2,1,1,1,1,1,1,2,2,2,2,2,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,1,1
1029,1.3457,12-Dec-2014 00:47:30,12-Dec-2014 00:54:06,6,9,"a,b",2,2,2,2,8,3,2,4,3,1,480.0,9,1,2,5,1,1,480.0,8,1,8,1,480.0,480.0,6,1,2,1,4,2,3,3,3,3,5.0,3.0,3.0,3.0,3.0,3.0,1,1,2,1,2,"a,b,d,c,e",3,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,4,2,,,,3,3,3,3,3,2,3,3,2,8.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2,2,2
1030,0.6437,12-Dec-2014 01:26:23,12-Dec-2014 01:38:59,12,4,"a,b",2,1,2,1,9,1,2,6,1,1,540.0,10,1,2,7,3,1,570.0,8,1,8,1,480.0,480.0,7,1,3,3,3,3,4,3,2,3,1.0,3.0,3.0,3.0,3.0,3.0,1,1,2,1,3,"a,b,e,d,c",4,4,4,2,3,2,2,2,2,3,2,2,2,2,3,3,4,1,1.0,2.0,2.0,2,2,2,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,2,1
