caseid,market,census,region,qs1,s1t,qs3,q1a,q2a,q3,q3b,q4a,q5a,q6a,weekavg,q6b,q7a,q7b,q7c,q7d,q8a,q8b,q8c,q9a,q9b,q9c,q9d,q9e,q10,q11,q12,q13,q14,q15a,q15b,q15c,q16a,q16b,q16c,q17a,q17b,q18,q19,q20,q21a,slp,q21b,q22a,q22b,q22c,q22d,q22e,q22f,q22g,q23a,q23b,q23c,q23d,q23e,q23f,q24a,q24b,q24c,q24d,q24e,q24f,q24g,q25a,q25b,q25c,q25d,q25e,q26a,q26b,q26c,q27,q28,q2901,q2902,q2903,q2904,q2905,q2906,q30a,q30b,q31a,q31b,q32,q33a,q33b,q33c,q34,q35a,q35b,q35c,q35d,q35e,q35f,q3601,q3602,q3603,q3604,q3605,q3606,q3607,q3608,q3609,q3610,q37,d1,d2a,d2b,d2c,d2d,ttlkid,d3,d4,d501,d502,d503,d504,d6,d7,q38,q39a,q39b,q39c,q39d,q40a,q40b,q40c,q40d
286,South1,3,3,1,,1,9,1,8.00,00,11,3,9.00,8.29,00,1,1,1,3,1,1,1,4,3,3,4,4,3,4,4,4,4,2,2,2,,,,1,1,2,,3,9.00,1.00,00,4,4,5,3,5,5,4,4,5,5,5,5,5,3,4,4,3,4,5,3,3,2,2,3,1,1,2,2,000,1,,,,,,,4,4,4,3,3,4,1,4,4,09,09,09,09,08,06,2,,,,,,,,,,1,2,96, , , ,,4,6,5,,,,027,4,3,1,1,3,3,,,,
511,Mid3,2,2,1,,2,7,12,8.00,00,9,14,9.00,8.29,00,2,2,1,3,5,99,1,4,4,4,4,2,3,4,4,3,3,2,2,2,,,,1,1,2,,2,9.00,1.00,00,1,2,1,2,2,1,2,5,5,3,5,4,4,3,5,5,5,4,5,5,2,2,1,3,1,1,2,2,000,2,3,,,,,,3,4,3,2,3,4,4,3,4,06,06,08,08,07,08,5,,,,,,,,,,,1,96, , , ,,3,3,1,,,,056,99,2,3,3,1,3,2,1,2,2
537,Mid3,2,2,1,,2,9,14,8.00,00,10,14,9.00,8.29,00,4,4,2,4,2,99,1,3,3,3,3,4,2,4,3,3,3,2,2,2,,,,2,1,2,,2,9.00,1.00,00,3,2,3,2,3,3,3,3,4,2,3,3,5,1,4,4,5,3,4,3,1,1,2,2,5,2,2,2, ,,,,,,,,3,3,2,2,3,4,2,4,3,08,08,08,08,08,08,5,,,,,,,,,,,1,02,96,96,02,2,3,3,1,,,,028,3,3,3,2,1,3,,,,
725,South5,3,3,1,,2,11,10,9.00,00,11,10,8.00,8.71,00,2,2,1,2,99,1,2,4,4,4,4,3,4,4,4,4,3,2,2,2,,,,1,1,2,,2,9.00,2.00,00,1,1,1,2,1,1,1,2,4,5,4,4,4,5,4,5,5,5,5,5,96,96,96,96,96,,,, ,,,,,,,,3,3,4,4,5,4,3,4,4,08,08,09,08,08,08,7,,,,,,,,,,,1,96, , , ,,3,6,1,,,,083,98,3,2,2,2,2,,,,
755,West3,4,4,1,,1,13,4,9.00,00,14,4,8.00,8.71,00,5,5,1,1,5,1,1,4,4,4,3,4,2,4,1,4,4,2,2,2,,,,1,1,2,,4,9.00,2.00,00,4,5,2,5,4,4,4,1,1,4,4,2,1,4,3,4,5,2,1,2,1,1,1,2,2,1,2,2,002,2,2,,,,,,3,1,2,2,2,3,3,2,4,07,09,09,08,09,09,2,,,,,,,,,,4,2,96, , , ,,5,3,1,,,,020,3,2,1,1,1,2,,,,
168,Mid2,2,2,1,,1,14,5,6.50,30,14,5,10.50,7.64,30,1,5,1,5,5,1,1,4,4,4,4,4,1,4,4,2,2,2,2,2,,,,1,1,2,,2,10.00,1.00,00,1,1,3,1,1,3,3,3,5,5,5,5,5,1,3,3,2,5,1,1,2,4,3,1,5,1,1,1,000,3,1,,,,,,2,3,1,2,3,2,2,2,2,02,05,08,03,01,05,1,,,,,,,,,,4,1,04,98,98,04,4,4,2,1,,,,021,1,2,3,2,2,1,,,,
398,South3,3,3,1,,2,4,12,8.00,00,5,14,9.00,8.29,00,1,4,4,4,3,1,1,4,3,3,4,4,2,4,3,4,4,2,2,2,,,,1,1,2,,3,10.00,1.00,00,2,2,3,2,2,3,2,3,3,3,3,3,3,3,4,4,4,3,4,4,2,3,1,1,1,1,2,2,001,3,4,,,,,,4,3,3,3,5,4,3,4,3,08,06,12,08,08,06,3,5,,,,,,,,,1,1,02,96,02,96,2,3,6,1,,,,034,6,2,2,3,3,3,1,2,2,2
516,South4,3,3,1,,2,99,10,8.00,00,12,1,9.00,8.29,00,5,5,5,5,5,5,5,4,4,4,4,4,1,3,2,1,4,1,2,2,2,,,1,5,2,,5,99.00,4.00, ,1,3,3,1,4,1,4,5,5,1,3,3,1,1,2,2,3,3,1,4,2,3,1,1,3,1,2,2,001,2,4,5,,,,,3,4,4,4,3,4,1,4,4,06,10,10,08,08,08,8,,,,,,,,,,,1,96, , , ,,2,3,1,,,,055,3,1,4,4,4,4,2,2,2,2
952,NE4,1,1,1,,1,3,12,7.25,15,11,14,10.00,8.04,00,2,2,2,4,4,1,1,4,4,3,3,2,3,4,4,4,4,2,2,2,,,,1,1,2,,3,7.00,3.00,00,1,2,2,2,2,2,2,3,4,4,4,4,4,3,4,3,3,2,4,4,1,1,1,1,1,1,2,2,000,2,5,,,,,,3,4,4,3,2,4,2,1,1,12,08,10,10,10,09,2,,,,,,,,,,1,1,02,01,01,96,2,5,6,1,,,,048,7,2,1,1,1,2,,,,
810,West1,4,4,1,,1,7,15,7.50,30,11,3,10.00,8.21,00,1,2,1,2,1,2,2,4,3,3,3,4,3,3,3,3,3,2,2,2,,,,3,2,2,,3,6.00,3.00,00,2,4,2,2,4,5,4,3,4,4,4,3,3,4,3,4,3,2,3,3,3,4,3,4,3,1,1,2,0,4,4,,,,,,3,3,1,1,3,4,2,2,3,12,12,14,12,12,10,2,,,,,,,,,,1,2,96, , , ,,3,3,1,,,,021,3,3,2,2,1,1,,,,
57,South2,3,3,1,,2,7,14,8.00,00,10,15,9.50,8.43,30,3,3,3,3,1,1,1,4,3,3,3,3,4,4,3,3,3,2,2,2,,,,1,1,2,,1,7.00,3.00,00,2,2,4,2,2,2,2,3,4,4,4,4,4,5,5,5,5,5,5,5,2,3,3,2,2,1,1,2,5,3,5,3,,,,,4,4,4,3,5,4,3,3,3,08,10,10,10,08,07,2,,,,,,,,,,1,1,96, , , ,,5,6,1,,,,054,7,4,2,3,2,1,2,1,2,2
208,West2,4,4,1,,2,4,11,8.50,30,11,15,9.00,8.64,00,1,3,3,3,3,1,1,4,4,4,4,2,4,4,4,4,4,2,2,2,,,,2,1,2,,1,7.00,3.00,00,1,2,2,1,1,1,2,3,2,1,5,4,5,4,5,4,3,5,4,5,1,1,2,5,4,2,2,2, ,,,,,,,,3,4,4,4,4,4,1,4,4,08,09,08,08,09,09,3,,,,,,,,,,1,1,02,01,01,96,2,5,3,1,,,,035,3,2,4,3,3,4,2,1,2,2
274,South1,3,3,1,,2,5,11,8.50,30,9,12,9.00,8.64,00,1,1,2,2,1,1,1,4,4,4,4,1,5,3,3,4,3,2,2,2,,,,1,1,2,,1,7.00,3.00,00,1,2,2,1,2,2,2,1,2,4,4,4,5,4,5,5,4,3,5,5,1,1,1,1,1,1,2,2,000,2,4,,,,,,4,4,4,4,4,4,2,3,4,16,16,12,12,12,08,2,,,,,,,,,,1,1,02,96,01,01,2,4,6,1,,,,036,5,4,2,2,2,2,,,,
650,Mid1,2,2,1,,1,4,10,8.00,00,8,12,9.50,8.43,30,3,3,3,4,1,1,1,4,4,4,4,2,2,3,3,3,4,2,2,2,,,,5,1,2,,3,8.00,2.00,00,1,1,2,2,2,1,2,1,4,1,4,1,4,1,1,2,5,2,4,3,2,1,2,1,1,1,2,2,002,2,3,,,,,,2,4,4,3,5,4,2,3,2,14,14,14,16,16,18,2,,,,,,,,,,1,1,02,96,02,96,2,4,5,1,,,,042,4,3,3,2,2,3,,,,
905,Mid4,2,2,1,,1,6,14,8.50,30,11,3,9.00,8.64,00,2,2,2,3,5,1,1,4,3,4,4,2,5,4,3,4,3,2,2,2,,,,1,1,2,,2,8.00,3.00,00,2,2,3,3,2,2,3,2,5,2,3,2,99,4,4,4,3,4,4,4,2,4,1,3,2,1,1,2,10,3,6,,,,,,4,4,4,3,3,3,3,3,4,10,10,10,10,10,10,2,,,,,,,,,,4,3,96, , , ,,4,3,1,,,,026,7,3,1,2,2,2,,,,
248,West1,4,4,1,,2,4,11,8.50,30,7,13,9.00,8.64,00,1,2,1,4,5,99,5,3,1,3,4,2,3,4,4,4,4,2,2,2,,,,1,1,1,2,3,8.50,2.00,30,1,2,3,2,3,2,2,5,4,2,4,4,4,3,3,4,2,4,4,4,1,1,3,2,1,2,2,2, ,,,,,,,,3,4,4,3,5,4,1,3,4,08,09,12,10,08,09,2,,,,,,,,,,1,4,96, , , ,,3,5,1,,,,058,5,1,4,2,2,4,,,,
518,South4,3,3,1,,2,10,14,9.00,00,10,14,8.50,8.86,30,1,1,1,5,2,1,1,4,4,4,4,4,4,1,1,4,4,99,2,2,,,,1,1,1,1,5,11.00,1.00,00,2,1,1,2,2,4,1,1,1,3,3,3,2,1,3,4,3,3,4,4,5,1,1,1,2,2,2,2, ,,,,,,,,4,4,1,1,5,2,4,3,2,06,10,15,12,10,15,5,,,,,,,,,,,1,01,96,96,01,1,3,5,95,,,,025,3,4,1,2,1,4,,,,
892,West2,4,4,1,,2,5,13,6.00,00,14,10,12.00,7.71,00,4,3,3,2,4,99,5,3,3,3,3,3,3,3,3,4,4,2,2,2,,,,3,1,2,,3,4.00,3.00,00,2,2,3,3,3,3,2,2,3,3,4,4,4,2,5,3,3,2,3,4,2,4,2,3,4,1,2,2,000,2,5,,,,,,2,4,4,2,3,3,3,2,3,08,08,12,12,12,12,2,4,,,,,,,,,1,1,96, , , ,,4,5,1,,,,045,3,3,2,4,1,1,2,2,2,2
278,South2,3,3,1,,2,5,10,8.00,00,7,10,10.00,8.57,00,1,4,3,2,1,1,1,4,4,4,4,3,3,4,3,4,3,2,2,2,,,,1,1,2,,2,4.00,3.00,00,2,2,4,2,3,4,3,1,5,5,5,5,4,3,5,5,4,4,2,4,1,1,2,3,5,2,2,2, ,,,,,,,,2,4,4,2,4,3,2,4,3,04,04,08,05,09,07,2,,,,,,,,,,1,2,96, , , ,,4,5,1,,,,025,4,4,2,2,1,1,,,,
752,Mid4,2,2,1,,1,8,15,8.00,00,12,2,10.00,8.57,00,3,2,2,2,99,1,1,3,2,4,4,3,4,4,3,4,3,2,2,2,,,,1,1,2,,2,5.00,3.00,00,2,1,2,4,2,3,2,2,4,4,4,4,4,5,5,4,3,5,5,4,96,96,96,96,96,,,, ,,,,,,,,3,4,4,3,3,4,2,4,3,14,06,10,05,10,10,2,,,,,,,,,,1,2,96, , , ,,4,3,2,,,,051,4,2,3,2,1,3,,,,
523,South4,3,3,1,,2,6,13,6.00,00,12,4,12.00,7.71,00,1,1,2,4,5,2,1,4,4,4,3,3,3,3,3,3,3,2,2,2,,,,1,1,2,,2,6.00,2.00,00,2,2,3,2,3,2,2,2,2,4,2,4,99,5,5,5,5,4,5,4,3,2,2,1,2,1,1,2,001,3,4,,,,,,2,4,3,3,6,4,2,4,3,08,06,10,08,08,06,2,,,,,,,,,,1,2,96, , , ,,4,6,1,,,,022,3,4,1,1,1,3,,,,
501,Mid2,2,2,1,,2,5,14,7.00,00,11,14,11.00,8.14,00,4,5,1,5,2,2,3,4,4,4,4,1,1,4,3,3,3,2,2,1,,,1,3,1,2,,2,6.00,3.00,00,2,2,2,2,2,2,3,1,5,2,4,4,4,3,5,5,4,3,3,4,1,1,1,2,2,1,2,2,000,1,,,,,,,3,4,4,3,5,4,1,4,4,10,10,10,10,10,10,3,,,,,,,,,,1,1,01,96,01,96,1,3,6,1,,,,028,5,1,3,3,1,3,1,1,1,2
103,Mid2,2,2,1,,2,4,10,8.00,00,9,12,10.00,8.57,00,3,2,2,2,99,1,2,2,3,2,4,2,3,2,4,4,4,2,2,2,,,,2,1,2,,1,6.00,3.00,00,2,2,1,1,1,2,1,4,5,4,4,4,4,3,3,4,3,4,4,4,2,2,2,1,2,1,2,2,00,2,3,,,,,,4,3,3,3,3,1,1,1,1,08,08,08,08,08,08,3,,,,,,,,,,1,1,96, , , ,,3,6,1,,,,054,4,3,1,2,1,1,,,,
119,West1,4,4,1,,1,9,14,8.00,00,14,3,10.00,8.57,00,3,2,1,2,99,99,1,4,3,3,3,3,3,3,2,3,2,2,2,2,,,,1,1,2,,2,6.00,3.00,00,4,4,3,5,5,4,3,3,3,4,1,4,4,3,2,3,3,3,4,4,2,2,3,3,2,1,2,2,000,1,,,,,,,2,3,3,2,5,3,3,3,3,12,08,10,10,10,10,3,,,,,,,,,,1,2,96, , , ,,3,6,1,,,,019,2,2,3,2,2,2,,,,
626,South5,3,3,1,,2,5,10,8.00,00,11,12,10.00,8.57,00,1,2,2,2,2,99,3,4,4,4,4,3,5,4,4,4,4,2,2,2,,,,1,1,2,,1,6.00,3.00,00,1,1,1,1,1,1,1,1,5,5,5,5,5,3,3,4,3,3,3,4,1,1,1,1,1,2,2,2, ,,,,,,,,99,4,4,4,3,4,4,4,4,08,08,08,08,08,08,2,,,,,,,,,,1,1,03,96,03,96,3,3,2,1,,,,029,2,1,2,3,1,3,2,1,2,1
839,South3,3,3,1,,1,10,2,8.00,00,12,3,10.00,8.57,00,1,1,3,1,3,1,1,4,4,4,4,3,2,4,4,3,3,2,2,2,,,,1,1,2,,3,6.00,3.00,00,2,2,4,2,1,2,1,1,5,1,1,1,5,2,3,4,1,1,4,3,1,3,1,1,3,1,2,2,000,3,5,,,,,,1,4,1,1,5,4,1,4,4,12,12,08,08,12,10,2,,,,,,,,,,1,1,96, , , ,,5,6,2,,,,030,6,5,1,1,1,1,,,,
988,West6,4,4,1,,1,12,3,8.50,30,13,4,9.50,8.79,30,1,3,2,1,2,99,2,3,4,4,4,4,4,3,3,4,3,2,2,2,,,,1,1,2,,2,6.00,3.00,00,3,3,3,3,3,3,3,1,4,4,4,4,4,4,3,4,2,3,4,4,3,2,4,2,2,1,2,2,000,2,2,,,,,,3,3,2,2,1,1,2,4,4,10,10,10,08,08,08,6,,,,,,,,,,,2,96, , , ,,3,2,1,,,,021,1,3,1,2,2,3,,,,
813,Mid3,2,2,1,,1,7,12,9.00,00,7,12,9.00,9.00,00,1,5,2,3,5,1,1,4,4,4,4,2,3,4,4,4,4,2,2,2,,,,1,1,2,,2,6.00,3.00,00,1,1,2,1,1,1,1,1,5,2,4,4,4,2,3,3,1,4,3,3,2,2,3,3,3,2,2,2, ,,,,,,,,4,4,3,4,2,4,1,4,4,12,12,12,08,12,08,3,9,5,,,,,,,,1,2,02,96,02,96,2,4,3,1,,,,034,5,3,1,3,1,3,99,1,2,2
918,South1,3,3,1,,1,9,12,9.00,00,11,1,9.00,9.00,00,2,2,3,3,2,1,2,4,4,3,3,1,3,2,3,3,3,2,2,2,,,,1,1,2,,2,6.00,3.00,00,2,3,3,1,1,1,2,2,5,4,4,4,4,3,3,4,2,3,4,4,2,2,2,1,1,1,2,2,0,2,5,,,,,,3,3,2,2,5,4,1,2,1,06,04,08,08,08,06,4,3,,,,,,,,,4,2,02,96,02,96,2,4,7,1,,,,022,3,3,2,2,2,2,,,,
563,Mid2,2,2,1,,1,14,5,8.00,00,13,4,10.00,8.57,00,3,3,3,3,99,1,1,4,4,4,4,3,4,4,4,4,4,2,2,1,,,1,3,2,2,,5,7.00,3.00,00,1,2,1,2,3,2,2,99,1,1,4,1,1,4,5,5,4,5,4,5,2,2,2,1,2,1,2,2,012,2,6,,,,,,99,99,1,1,5,4,4,4,4,10,10,12,12,10,10,2,,,,,,,,,,3,2,96, , , ,,4,3,1,,,,033,99,4,2,4,1,2,2,2,2,2
991,West6,4,4,1,,1,2,4,8.00,00,14,4,10.00,8.57,00,4,3,1,3,5,99,1,3,4,2,3,2,3,4,4,3,3,2,2,2,,,,1,1,2,,1,7.00,3.00,00,3,3,2,2,2,3,3,3,5,3,3,4,4,3,4,3,4,3,3,4,1,2,2,3,99,1,1,2,000,2,6,,,,,,3,3,2,3,4,3,2,3,4,08,12,12,10,10,08,2,,,,,,,,,,4,2,96, , , ,,2,3,95,,,,021,2,3,2,2,2,2,,,,
132,NE1,1,1,1,,2,5,12,9.00,00,7,12,9.00,9.00,00,2,3,4,4,2,4,3,4,3,4,4,3,3,4,4,4,4,2,1,2,,2,,1,1,2,,4,7.00,3.00,00,99,2,1,99,99,1,2,5,5,5,5,2,5,3,3,3,4,3,2,4,96,96,96,96,96,,,, ,,,,,,,,3,3,3,3,4,3,2,3,4,99,07,07,07,07,08,8,,,,,,,,,,,6,96, , , ,,2,3,1,,,,084,2,3,1,2,3,3,,,,
525,Mid3,2,2,1,,2,6,11,9.00,00,6,11,9.00,9.00,00,2,1,1,2,1,99,1,3,1,3,99,1,4,4,4,4,4,2,2,2,,,,1,1,2,,1,7.00,3.00,00,99,99,99,2,2,99,3,3,3,3,2,99,99,3,4,3,5,3,3,4,1,1,1,1,1,2,2,2, ,,,,,,,,4,4,3,3,3,3,2,3,4,08,99,10,10,99,10,5,,,,,,,,,,,1,96, , , ,,2,3,1,,,,069,98,1,3,2,3,3,,,,
947,South3,3,3,1,,1,9,14,9.00,00,9,1,9.00,9.00,00,1,2,1,1,2,2,2,3,3,3,3,3,3,4,3,4,4,2,2,2,,,,2,1,2,,4,7.00,3.00,00,5,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,4,3,3,4,2,2,2,2,1,2,2,2, ,,,,,,,,3,3,3,1,1,4,3,2,1,10,12,10,09,12,09,3,,,,,,,,,,4,1,96, , , ,,4,6,1,,,,060,4,5,2,1,2,2,,,,
985,West1,4,4,1,,1,6,10,9.00,00,6,10,9.00,9.00,00,2,3,3,2,1,1,1,3,3,3,3,2,4,2,2,4,4,2,2,2,,,,1,1,2,,2,7.00,3.00,00,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,2,5,2,5,2,1,2,1,2,1,1,2,003,2,4,,,,,,1,3,3,2,3,4,2,4,4,08,06,08,08,08,07,7,9,,,,,,,,,,2,96, , , ,,5,7,1,,,,051,2,4,2,2,1,1,,,,
443,South4,3,3,1,,1,2,13,6.00,00,9,14,12.00,7.71,00,4,5,4,4,5,99,1,3,3,2,1,2,3,4,3,4,4,2,2,2,,,,2,2,2,,3,8.00,1.00,00,2,2,2,2,2,2,2,5,5,4,4,4,99,3,5,4,4,4,4,3,2,2,2,2,2,2,2,2, ,,,,,,,,1,3,2,2,1,2,4,1,4,12,06,24,24,12,06,2,,,,,,,,,,1,1,96, , , ,,4,6,1,,,,034,4,3,3,3,3,3,2,1,2,2
70,Mid1,2,2,1,,2,4,11,8.00,00,11,13,10.00,8.57,00,3,3,1,4,1,1,2,4,1,4,4,3,3,4,3,2,2,2,2,2,,,,2,2,2,,2,8.00,2.00,00,1,1,2,2,2,1,2,2,4,2,5,3,3,3,4,3,2,3,3,3,1,1,1,1,1,2,2,2, ,,,,,,,,2,3,3,2,3,4,1,4,3,10,08,08,08,08,08,2,,,,,,,,,,1,4,02,96,02,96,,5,4,1,,,,033,2,3,3,3,1,3,2,1,2,2
394,West4,4,4,1,,2,5,10,8.00,00,9,12,10.00,8.57,00,2,2,98,3,5,99,3,4,4,4,4,4,4,2,2,3,3,2,2,2,,,,1,1,1,98,2,8.00,2.00,00,98,1,1,1,1,2,1,1,4,3,4,3,5,2,2,2,2,2,2,4,2,2,4,2,5,1,2,2,0,1,,,,,,,99,4,4,1,4,4,3,3,4,9,6,10,8,99,6,5,,,,,,,,,,,1,02,96,02,96,2,4,6,3,,,,046,4,3,2,1,1,3,,,,
827,South3,3,3,1,,1,99,12,8.00,00,11,14,10.00,8.57,00,1,1,2,2,5,1,1,4,3,4,4,99,3,4,4,4,4,2,2,2,,,,1,1,2,,1,8.00,2.00,00,2,2,2,2,2,2,2,99,5,4,4,5,4,3,3,4,3,2,4,5,2,1,98,2,2,2,2,2, ,,,,,,,,99,4,4,1,99,1,1,4,4,10,08,12,12,12,10,2,,,,,,,,,,4,1,96, , , ,,4,5,1,,,,053,7,3,3,3,3,3,2,1,2,1
368,South3,3,3,1,,1,7,13,9.00,00,8,13,9.00,9.00,00,2,5,4,4,2,5,3,4,4,4,4,4,3,3,3,4,4,99,2,2,,,,1,1,2,,3,8.00,3.00,00,2,2,2,2,1,2,2,2,3,1,5,5,4,4,4,3,3,3,3,3,2,2,2,4,5,1,2,2,000,3,3,,,,,,3,4,3,3,5,4,2,3,4,09,09,09,09,09,08,7,,,,,,,,,,,4,96, , , ,,5,7,1,,,,066,98,3,3,3,3,3,1,1,1,2
386,South3,3,3,1,,1,10,15,9.00,00,10,15,9.00,9.00,00,2,2,2,5,2,1,1,4,4,4,4,3,5,4,4,4,4,2,2,2,,,,2,1,2,,2,8.00,3.00,00,2,2,1,2,2,2,2,1,5,99,5,3,99,3,5,5,1,3,5,5,2,2,1,1,1,1,1,2,000,2,3,,,,,,4,4,4,4,3,4,99,4,4,12,08,08,08,08,08,7,,,,,,,,,,,1,96, , , ,,4,3,1,,,,068,4,5,2,1,1,1,,,,
388,West2,4,4,1,,2,7,14,9.00,00,9,14,9.00,9.00,00,2,2,1,2,2,1,2,4,3,4,4,2,4,3,3,4,4,2,2,2,,,,1,1,2,,2,8.00,3.00,00,2,2,2,2,2,2,2,4,4,3,4,4,4,4,4,4,3,4,3,4,2,2,2,2,2,1,2,2,2,1,,,,,,,3,4,4,3,3,4,3,2,2,8,8,6,6,8,6,3,,,,,,,,,,1,1,96, , , ,,5,6,1,,,,043,5,3,2,1,1,2,,,,
711,South2,3,3,1,,2,11,1,9.00,00,12,3,9.00,9.00,00,2,2,2,4,2,99,2,4,3,4,4,2,5,3,3,4,4,2,2,2,,,,1,1,2,,2,8.00,3.00,00,1,2,1,2,2,2,2,3,3,1,4,3,4,3,4,4,5,3,4,5,2,1,4,2,2,1,2,2,000,2,6,,,,,,3,4,4,99,5,4,1,4,4,12,12,10,10,10,08,1,,,,,,,,,,4,1,01,96,96,01,1,3,7,1,,,,034,6,3,3,2,3,3,,,,
111,Mid1,2,2,1,,1,11,14,10.00,00,12,3,8.00,9.43,00,1,1,1,1,1,4,1,4,4,4,4,4,2,4,4,4,4,2,2,2,,,,1,1,2,,4,8.00,3.00,00,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,2,2,2, ,,,,,,,,4,4,3,4,5,1,1,4,4,08,08,08,08,08,08,1,,,,,,,,,,1,1,02,02,96,96,2,2,3,2,,,,051,3,1,4,4,3,3,1,1,1,1
185,Mid1,2,2,1,,2,5,12,8.00,00,11,15,10.00,8.57,00,3,4,4,4,2,4,2,4,4,2,3,3,2,4,3,3,3,2,2,2,,,,1,1,2,,3,9.00,1.00,00,2,2,2,1,1,2,2,2,5,2,2,5,4,4,4,3,3,4,4,4,4,3,4,4,5,2,2,2, ,,,,,,,,3,4,3,3,5,2,2,4,1,08,08,12,08,08,08,5,,,,,,,,,,,1,01,96,01,96,1,3,2,1,,,,037,98,2,3,3,3,3,2,1,1,1
302,NE3,1,1,1,,2,11,12,8.00,00,14,15,10.00,8.57,00,4,4,3,4,1,1,2,4,4,4,4,1,2,4,3,3,3,2,2,2,,,,2,2,2,,3,9.00,1.00,00,4,3,3,3,5,4,3,3,5,3,4,4,4,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,001,3,5,,,,,,3,3,3,2,5,4,1,4,4,08,08,08,08,08,08,2,9,,,,,,,,,3,1,96, , , ,,2,6,1,,,,027,4,2,3,3,1,4,2,1,1,1
569,Mid3,2,2,1,,1,7,12,8.00,00,10,12,10.00,8.57,00,2,4,2,2,1,1,1,3,3,3,3,3,4,4,4,4,3,2,2,2,,,,2,1,2,,4,9.00,1.00,00,2,3,3,2,2,3,3,2,4,4,4,3,4,2,2,3,1,3,3,3,2,2,2,2,3,1,2,2,000,2,5,,,,,,2,4,4,3,3,4,1,4,4,08,06,06,08,08,06,2,,,,,,,,,,1,1,02,01,01,96,2,3,7,1,,,,052,98,4,2,2,2,2,,,,
14,South2,3,3,1,,2,7,12,9.00,00,7,12,9.00,9.00,00,4,5,4,5,2,1,1,4,4,4,4,1,2,4,4,4,4,2,2,2,,,,1,1,2,,2,9.00,2.00,00,2,1,2,1,2,2,2,5,2,2,4,2,4,2,3,4,1,4,2,5,2,2,2,2,2,2,2,2, ,,,,,,,,2,4,99,1,4,3,2,1,3,10,8,8,8,10,8,5,,,,,,,,,,,1,96, , , ,,3,3,1,,,,066,98,2,2,2,3,3,,,,
436,Mid1,2,2,1,,2,9,14,9.00,00,9,14,9.00,9.00,00,1,3,1,3,5,99,5,3,3,3,3,3,3,4,3,3,4,2,2,2,,,,1,1,2,,4,9.00,2.00,00,3,2,2,2,2,2,3,4,2,4,4,4,5,3,3,5,5,4,5,4,4,3,3,4,5,1,2,2,00,1,,,,,,,2,4,2,2,4,4,1,4,4,06,08,08,08,08,08,7,,,,,,,,,,,6,96, , , ,,3,2,1,,,,065,1,4,1,1,1,1,,,,
552,South4,3,3,1,,2,5,13,9.00,00,8,13,9.00,9.00,00,2,2,2,1,4,2,1,3,4,3,99,3,4,4,3,4,4,2,2,2,,,,1,1,2,,1,9.00,2.00,00,2,4,3,3,2,2,2,99,3,1,2,2,1,5,5,5,5,5,5,5,1,1,4,1,5,2,2,2, ,,,,,,,,3,3,3,2,2,4,2,4,3,09,08,09,09,08,08,7,,,,,,,,,,,1,96, , , ,,4,3,2,,,,065,98,3,2,2,2,2,,,,
678,South1,3,3,1,,2,7,12,9.00,00,9,14,9.00,9.00,00,1,1,2,4,5,4,1,4,4,4,4,4,4,4,3,4,4,2,2,2,,,,5,1,2,,4,9.00,2.00,00,1,1,1,1,2,1,1,3,2,2,1,2,5,4,5,4,3,3,5,4,2,1,2,2,1,2,2,2, ,,,,,,,,3,4,4,3,6,4,1,4,1,08,08,10,08,08,06,3,,,,,,,,,,1,1,02,96,02,96,2,5,7,1,,,,044,7,2,1,3,1,3,2,1,2,2
702,NE1,1,1,1,,1,11,13,9.00,00,11,13,9.00,9.00,00,5,3,99,5,99,4,2,4,3,4,3,3,3,4,4,3,3,2,2,2,,,,1,1,2,,1,9.00,2.00,00,2,5,1,1,2,3,2,5,1,5,4,1,1,1,5,1,5,5,1,5,1,1,1,1,1,2,2,2, ,,,,,,,,4,3,3,4,3,1,2,4,4,08,08,08,08,08,05,5,,,,,,,,,,,1,96, , , ,,3,3,1,,,,063,2,3,3,3,3,3,1,1,1,2
232,South1,3,3,1,,2,5,13,8.00,00,11,2,10.00,8.57,00,1,1,1,3,3,2,1,4,4,4,3,2,3,3,2,4,3,2,2,2,,,,1,1,2,,4,10.00,1.00,00,1,2,3,1,1,2,3,2,5,2,2,4,5,4,5,5,4,3,4,3,1,1,1,1,1,1,2,2,001,1,,,,,,,3,4,1,1,3,4,1,4,2,10,10,12,10,10,08,1,,,,,,,,,,1,1,02,02,96,96,2,5,6,1,,,,048,5,4,2,1,1,3,,,,
862,West4,4,4,1,,1,9,14,8.00,00,13,4,10.00,8.57,00,1,2,2,3,99,1,1,4,4,4,3,3,3,4,3,4,3,2,2,2,,,,1,1,2,,2,10.00,1.00,00,3,2,3,3,2,2,2,3,4,2,3,3,3,3,3,4,3,5,4,3,1,3,2,2,2,1,2,2,000,2,1,,,,,,2,4,2,3,5,4,2,4,4,06,99,10,10,10,08,2,,,,,,,,,,4,2,96, , , ,,3,5,1,,,,028,98,4,1,1,1,2,,,,
